"STATION","NAME","DATE","AWND","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-07-05","8.28","2.15",,"0.0","0.0","75","81","68","    1",,"    1",,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-07-06","10.51","0.40",,"0.0","0.0","82","89","74","    1",,"    1",,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-07-07","10.29","0.24",,"0.0","0.0","81","88","74","    1",,"    1",,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-07-08","6.26","1.11",,"0.0","0.0","77","81","73","    1",,"    1",,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-07-09","9.62","0.00",,"0.0","0.0","82","89","75",,,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-07-10","9.17","0.00",,"0.0","0.0","84","91","76",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-07-11","6.49","0.00",,"0.0","0.0","85","93","76",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-07-12","5.37","0.00",,"0.0","0.0","85","94","75",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-07-13","5.37","0.00",,"0.0","0.0","82","92","72",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-07-14","3.58","0.00",,"0.0","0.0","84","94","73",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-07-15","15.21","0.62",,"0.0","0.0","80","87","72","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-07-16","10.74","0.99",,"0.0","0.0","77","82","72","    1","    1","    1",,,,,,,"    1","    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-07-17","6.49","0.09",,"0.0","0.0","82","89","74","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-07-18","4.92","0.00",,"0.0","0.0","82","91","73",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-07-19","6.93","0.00",,"0.0","0.0","82","90","73",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-07-20","8.50","0.00",,"0.0","0.0","82","90","73",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-07-21","9.17","0.00",,"0.0","0.0","83","91","75",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-07-22","8.72","0.00",,"0.0","0.0","84","92","76",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-07-23","6.49","0.00",,"0.0","0.0","84","90","77",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-07-24","7.16","0.00",,"0.0","0.0","84","92","76",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-07-25","8.72","0.00",,"0.0","0.0","83","91","74",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-07-26","11.41","0.00",,"0.0","0.0","84","92","76",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-07-27","5.59","0.53",,"0.0","0.0","82","91","73","    1",,"    1",,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-07-28","4.92","0.00",,"0.0","0.0","81","88","74",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-07-29","6.49","0.00",,"0.0","0.0","83","92","73",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-07-30","8.72","0.00",,"0.0","0.0","85","94","76",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-07-31","8.28","0.00",,"0.0","0.0","85","94","75",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-01","10.07","0.00",,"0.0","0.0","85","94","75",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-02","9.40","0.00",,"0.0","0.0","86","95","76",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-03","9.17","0.00",,"0.0","0.0","84","93","75",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-04","10.74","0.00",,"0.0","0.0","85","94","75",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-05","9.17","0.00",,"0.0","0.0","85","95","74",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-06","6.04","0.00",,"0.0","0.0","86","96","75",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-07","4.47","0.00",,"0.0","0.0","89","101","76",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-08","5.59","0.13",,"0.0","0.0","91","103","78",,,"    1",,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-09","4.92","0.00",,"0.0","0.0","87","100","74",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-10","4.47","0.00",,"0.0","0.0","86","95","77",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-11","4.70","0.99",,"0.0","0.0","82","93","70","    1",,"    1",,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-12","8.28","0.11",,"0.0","0.0","79","89","68","    1",,"    1",,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-13","6.93","0.07",,"0.0","0.0","78","88","68",,,"    1",,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-14","4.25","0.00",,"0.0","0.0","74","79","69",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-15","6.71","0.00",,"0.0","0.0","81","92","69",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-16","7.61","0.15",,"0.0","0.0","84","93","74",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-17","4.25","0.00",,"0.0","0.0","83","93","72",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-18","5.82","0.00",,"0.0","0.0","85","95","75",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-19","8.28","0.00",,"0.0","0.0","84","94","74",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-20","9.17","0.00",,"0.0","0.0","85","94","76",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-21","6.71","0.00",,"0.0","0.0","85","93","76",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-22","6.71","0.00",,"0.0","0.0","81","91","70",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-23","3.13","0.08",,"0.0","0.0","81","90","72",,,"    1",,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-24","4.03","0.00",,"0.0","0.0","82","93","70",,,"    1",,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-25","5.82","0.00",,"0.0","0.0","84","95","73",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-26","4.70","0.00",,"0.0","0.0","85","94","75",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-27","6.49","0.00",,"0.0","0.0","84","94","74",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-28","8.95","0.00",,"0.0","0.0","86","95","76",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-29","8.50","0.00",,"0.0","0.0","86","95","77",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-30","5.59","0.00",,"0.0","0.0","86","95","77",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-08-31","5.59","0.12",,"0.0","0.0","84","92","75","    1",,"    1",,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-01","5.37","0.01",,"0.0","0.0","82","88","75",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-02","5.82","0.00",,"0.0","0.0","81","89","72",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-03","2.46","1.39",,"0.0","0.0","79","86","72","    1",,"    1",,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-04","3.80","0.99",,"0.0","0.0","82","90","73","    1",,"    1",,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-05","4.47","1.90",,"0.0","0.0","79","88","70","    1","    1","    1",,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-06","1.34","0.00",,"0.0","0.0","79","90","68",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-07","2.46","0.00",,"0.0","0.0","77","89","65",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-08","1.79","0.00",,"0.0","0.0","79","89","68","    1",,,,,,,,,,"    1",,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-09","9.62","0.00",,"0.0","0.0","82","93","70",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-10","12.30","0.09",,"0.0","0.0","86","94","77","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-11","10.07","1.67",,"0.0","0.0","79","90","68","    1",,"    1",,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-12","6.26","0.54",,"0.0","0.0","76","85","66","    1",,"    1",,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-13","6.93","0.00",,"0.0","0.0","76","88","63",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-14","10.29","0.51",,"0.0","0.0","76","84","68","    1",,"    1",,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-15","7.83","0.00",,"0.0","0.0","77","87","67",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-16","6.71","0.00",,"0.0","0.0","78","88","67","    1",,,,,,,,,,"    1",,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-17","9.17","0.15",,"0.0","0.0","80","87","72","    1",,"    1",,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-18","9.17","0.68",,"0.0","0.0","73","79","67","    1",,"    1",,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-19","8.28","0.00",,"0.0","0.0","74","82","65",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-20","6.71","0.57",,"0.0","0.0","71","73","68","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-21","6.93","0.48",,"0.0","0.0","70","74","66","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-22","5.82","0.00",,"0.0","0.0","74","85","62","    1",,,,,,,,,,"    1",,,,,,"    1"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-23","5.37","0.00",,"0.0","0.0","73","83","63","    1",,,,,,,,,,"    1",,,,,,"    1"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-24","6.49","0.00",,"0.0","0.0","75","84","66","    1",,,,,,,,,,"    1",,,,,,"    1"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-25","5.82","0.00",,"0.0","0.0","79","86","72",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-26","5.37","0.23",,"0.0","0.0","76","83","69","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-27","3.13","0.00",,"0.0","0.0","78","88","68","    1",,,,,,,,,,,,,,,,"    1"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-28","8.05","0.00",,"0.0","0.0","76","86","65",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-29","6.04","0.00",,"0.0","0.0","71","81","61",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-09-30","3.80","0.00",,"0.0","0.0","69","81","57",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-01","6.04","0.00",,"0.0","0.0","68","82","54",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-02","5.82","0.00",,"0.0","0.0","68","79","57",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-03","5.59","0.00",,"0.0","0.0","68","80","56",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-04","5.14","0.00",,"0.0","0.0","73","82","63",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-05","6.04","0.00",,"0.0","0.0","77","85","68","    1",,,,,,,,,,"    1",,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-06","6.26","0.03",,"0.0","0.0","78","86","70",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-07","4.70","0.00",,"0.0","0.0","76","84","67","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-08","7.83","0.28",,"0.0","0.0","77","83","71","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-09","8.05","0.18",,"0.0","0.0","79","86","72","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-10","8.28","0.00",,"0.0","0.0","75","79","70",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-11","5.82","1.04",,"0.0","0.0","73","74","71","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-12","5.82","0.16",,"0.0","0.0","73","77","69","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-13","4.03","0.00",,"0.0","0.0","74","78","69","    1",,,,,,,"    1",,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-14","11.41","0.01",,"0.0","0.0","67","79","55","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-15","5.14","0.00",,"0.0","0.0","64","77","50",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-16","5.59","0.00",,"0.0","0.0","70","82","58",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-17","7.83","0.00",,"0.0","0.0","72","84","60","    1","    1",,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-18","6.04","0.00",,"0.0","0.0","67","81","52",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-19","4.25","0.00",,"0.0","0.0","67","82","52",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-20","4.47","0.00",,"0.0","0.0","68","83","53",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-21","4.70","0.00",,"0.0","0.0","70","85","55",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-22","4.25","0.00",,"0.0","0.0","72","89","54",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-23","3.80","0.00",,"0.0","0.0","74","91","57",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-24","6.49","0.00",,"0.0","0.0","71","85","56",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-25","8.28","0.00",,"0.0","0.0","74","86","62","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-26","13.42","0.24",,"0.0","0.0","56","62","49","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-27","6.26","0.00",,"0.0","0.0","61","74","47",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-28","5.59","0.00",,"0.0","0.0","63","80","45",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-29","8.50","0.00",,"0.0","0.0","65","81","49",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-30","11.41","0.00",,"0.0","0.0","75","84","66","    1",,,,,,,,,,"    1",,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-10-31","11.41","0.00",,"0.0","0.0","81","87","74",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-01","8.28","0.00",,"0.0","0.0","76","82","70",,,,,,,,,,,,"    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-02","10.07","0.01",,"0.0","0.0","77","84","69","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-03","11.41","0.00",,"0.0","0.0","77","84","70",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-04","9.40","0.00",,"0.0","0.0","76","83","69",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-05","8.50","0.00",,"0.0","0.0","76","82","70",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-06","10.29","0.01",,"0.0","0.0","61","71","51","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-07","10.29","0.01",,"0.0","0.0","51","52","50","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-08","8.05","0.00",,"0.0","0.0","54","58","50","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-09","7.16","0.03",,"0.0","0.0","57","59","54","    1",,,,,,,,,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-10","4.70","0.00",,"0.0","0.0","66","75","56","    1",,,,,,,"    1",,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-11","7.16","0.00",,"0.0","0.0","70","79","60","    1","    1",,,,,,"    1",,,"    1","    1",,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-12","6.26","0.00",,"0.0","0.0","74","82","65","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-13","11.18","0.00",,"0.0","0.0","66","70","62",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-14","8.05","0.00",,"0.0","0.0","65","73","57",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-15","5.82","0.03",,"0.0","0.0","71","75","67","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-16","7.83","0.01",,"0.0","0.0","74","80","67","    1",,,,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-17","11.18","0.22",,"0.0","0.0","72","80","63","    1",,"    1",,,,,,,,"    1",,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-18","14.32","0.00",,"0.0","0.0","60","72","47",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-19","5.59","0.00",,"0.0","0.0","59","77","41",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-20","7.61","0.00",,"0.0","0.0","58","75","40",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-21","9.84","0.00",,"0.0","0.0","62","77","47",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-22","13.87","0.00",,"0.0","0.0","71","81","60",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-23","14.32","0.00",,"0.0","0.0","58","74","42",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-24","6.49","0.00",,"0.0","0.0","43","55","30",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-25","6.04","0.00",,"0.0","0.0","55","65","33",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-26","4.47","0.00",,"0.0","0.0","60","72","48",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-27","12.53","0.00",,"0.0","0.0","63","77","48",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-28","7.83","0.00",,"0.0","0.0","50","64","35",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-29","7.61","0.00",,"0.0","0.0","46","63","29",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-11-30","6.49","0.00",,"0.0","0.0","55","71","39",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-12-01","3.58","0.00",,"0.0","0.0","63","70","56",,,,,,,,,,,,,,"    1",,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-12-02","7.83","0.00",,"0.0","0.0","65","72","58",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-12-03","5.37","0.00",,"0.0","0.0","62","75","49","    1",,,,,,,,,,"    1",,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-12-04","4.70","0.00",,"0.0","0.0","58","71","45",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-12-05","10.74","0.00",,"0.0","0.0","47","58","36",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-12-06","5.82","0.00",,"0.0","0.0","43","58","28",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-12-07","6.04","0.00",,"0.0","0.0","48","65","31",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-12-08","9.40","0.00",,"0.0","0.0","61","76","46",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2003-12-09","16.11","0.01",,"0.0","0.0","60","72","48","    1",,,,,,,,,,"    1","    1",,"    1",,,
