"STATION","NAME","DATE","ACSH","AWND","PGTM","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT12","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-03-22",,"9.84"," 1418","0.00","0.0","65","79","50",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-03-23",,"9.17"," 1728","0.00","0.0","59","76","41",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-03-24",,"7.83"," 2055","0.00","0.0","66","80","52",,"    1",,,,,,,,,,,,"    1",,,,,,,"    1"
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-03-25",,"5.59"," 2119","0.00","0.0","72","82","62",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-03-26",,"11.63"," 1958","0.34","0.0","59","68","50",,"    1",,"    1",,,,,,,,,,"    1","    1",,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-03-27",,"13.20"," 0827","0.01","0.0","56","67","44","    0",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-03-28",,"8.95"," 1307","0.00","0.0","57","76","38",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-03-29",,"11.41"," 1048","0.00","0.0","65","77","53",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-03-30",,"4.25"," 0024","0.00","0.0","76","88","63",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-03-31",,"6.93"," 2343","0.00","0.0","71","85","56",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-01",,"15.88"," 1132","0.00","0.0","58","71","44",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-02",,"6.49"," 1703","0.00","0.0","56","73","38",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-03",,"10.29"," 1610","0.00","0.0","58","75","40",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-04",,"11.41"," 1743","0.00","0.0","67","77","56",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-05",,"10.07"," 2038","0.00","0.0","73","83","63",,"    1",,"    1",,,,,,,,,,"    1","    1",,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-06",,"10.74"," 1535","0.00","0.0","68","81","54",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-07",,"12.30"," 1100","0.00","0.0","69","82","55",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-08",,"8.05"," 1506","0.00","0.0","65","80","49",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-09",,"14.99"," 1537","0.00","0.0","71","83","59",,"    1",,,,,,,,,,,,"    1","    1",,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-10",,"10.74"," 0036","0.00","0.0","74","82","66",,,,,,,,,,,,,,,"    1",,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-11",,"10.51"," 1454","0.00","0.0","68","83","53",,,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-12",,"5.59"," 1637","0.00","0.0","65","83","46",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-13",,"5.82"," 1520","0.00","0.0","70","87","53",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-14",,"6.71"," 1553","0.00","0.0","67","81","53",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-15",,"8.05"," 1551","0.00","0.0","66","74","58",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-16",,"7.16"," 2021","0.00","0.0","67","79","55",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-17",,"10.96"," 2020","0.00","0.0","69","78","60",,,,,,,,,,,,,,,"    1",,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-18",,"11.86"," 1448","0.01","0.0","68","72","64",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-19",,"12.75"," 1925","0.00","0.0","74","83","65",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-20",,"12.08"," 2040","0.00","0.0","75","83","66",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-21",,"8.05"," 2138","0.00","0.0","74","80","68",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-22",,"8.05"," 1929","0.00","0.0","80","91","68",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-23",,"10.74"," 0944","0.00","0.0","67","75","58",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-24",,"8.05"," 1706","0.00","0.0","62","74","50",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-25",,"6.71"," 1829","0.00","0.0","67","76","57",,"    1",,,,,,,,,,,,"    1",,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-26",,"9.62"," 0919","0.00","0.0","70","81","58",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-27",,"10.51"," 1839","0.00","0.0","69","88","50",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-28",,"11.41"," 1958","0.00","0.0","76","87","64",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-29",,"8.95"," 2335","0.00","0.0","82","94","70",,"    1",,,,,,,"    1",,,,,"    1",,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-04-30",,"14.32"," 2042","0.00","0.0","63","74","52",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-01",,"7.61"," 1558","0.00","0.0","63","76","49",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-02",,"7.38"," 1137","0.00","0.0","65","76","54",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-03",,"9.40"," 1451","0.05","0.0","66","77","55",,,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-04",,"9.17"," 1052","0.02","0.0","67","76","57",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-05",,"8.28"," 2150","0.00","0.0","68","79","57",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-06",,"10.74"," 1812","0.00","0.0","69","81","56",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-07",,"13.20"," 1649","0.00","0.0","72","78","66",,"    1",,,,,,,,,,,,"    1","    1",,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-08",,"9.62"," 1112","1.24","0.0","67","73","60",,"    1",,"    1",,,,,,,,,,"    1","    1",,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-09",,"7.38"," 2145","0.00","0.0","75","88","62",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-10",,"11.63"," 1747","0.00","0.0","77","86","68",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-11",,"14.54"," 1637","0.00","0.0","78","85","70",,"    1",,,,,,,,,,,,"    1","    1",,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-12",,"14.99"," 1748","0.00","0.0","77","83","71",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-13",,"11.86"," 1838","0.00","0.0","78","86","69",,"    1",,,,,,,,,,,,"    1",,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-14",,"5.59"," 1730","0.01","0.0","77","87","67",,"    1",,,,,,,,,,,,"    1","    1",,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-15",,"10.07"," 1729","0.21","0.0","74","85","62",,,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-16",,"7.38"," 1716","0.00","0.0","71","80","62",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-17",,"8.50"," 2132","0.00","0.0","71","85","57",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-18",,"12.53"," 1425","0.00","0.0","78","86","70",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-19",,"8.50"," 2248","0.00","0.0","79","86","72",,,,,,,,,,,,,,,"    1",,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-20",,"6.26"," 0109","0.00","0.0","81","90","72",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-21",,"5.14"," 2045","0.00","0.0","80","94","66",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-22",,"6.49"," 1525","0.00","0.0","81","94","67",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-23",,"9.84"," 2126","0.00","0.0","82","93","70",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-24",,"9.62"," 2232","0.00","0.0","83","94","72",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-25",,"8.50"," 1922","0.00","0.0","83","94","72",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-26",,"7.38"," 1642","0.00","0.0","78","86","69",,"    1",,"    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-27",,"6.93"," 2324","0.00","0.0","79","88","69",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-28",,"9.40"," 2227","1.02","0.0","78","90","66",,"    1",,"    1",,,,,,,,,,"    1","    1",,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-29",,"5.82"," 2359","0.32","0.0","76","86","66",,,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-30",,"7.16"," 0000","0.10","0.0","78","88","67",,,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-05-31",,"5.14"," 2338","0.00","0.0","79","90","68",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-01",,"8.50"," 0234","0.81","0.0","78","91","65",,"    1",,"    1","    1","    1",,,,,,,,"    1",,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-02",,"9.17"," 2128","0.00","0.0","79","91","67",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-03",,"11.41"," 1014","0.00","0.0","82","88","75",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-04",,"13.65"," 2319","0.00","0.0","84","91","76",,"    1",,"    1",,,,,,,,,,"    1",,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-05",,"9.84"," 1241","0.00","0.0","80","91","69",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-06",,"9.84"," 2002","0.00","0.0","83","91","74",,,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-07",,"11.41"," 2131","0.00","0.0","83","91","75",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-08",,"12.30"," 1919","0.00","0.0","85","92","77",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-09",,"14.09"," 1633","0.00","0.0","84","91","77",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-10",,"14.99"," 0346","0.00","0.0","82","91","73",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-11",,"12.30"," 2238","0.00","0.0","82","91","73",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-12",,"13.20"," 1857","0.00","0.0","83","90","75",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-13",,"9.84"," 2032","0.00","0.0","82","88","75",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-14",,"7.61"," 1716","0.00","0.0","84","93","75",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-15",,"6.26"," 2228","0.00","0.0","84","92","75",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-16",,"8.50"," 1548","0.00","0.0","85","95","74",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-17",,"10.07"," 2215","0.00","0.0","85","95","75",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-18",,"9.62"," 2052","0.00","0.0","85","94","75",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-19",,"8.05"," 2235","0.00","0.0","83","94","72",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-20",,"6.71"," 1712","0.00","0.0","83","93","73",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-21",,"5.59"," 1859","0.00","0.0","81","92","70",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-22",,"7.38"," 1552","0.00","0.0","81","93","68",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-23",,"6.71"," 1743","0.00","0.0","82","93","71",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-24",,"7.83"," 1951","0.00","0.0","81","93","68",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-25",,"8.28"," 1704","0.00","0.0","82","94","70",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-26",,"8.50"," 1613","0.00","0.0","82","93","71",,"    1",,,,,,,,,,,,"    1",,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-27",,"6.93"," 2318","0.00","0.0","83","94","71",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-28",,"7.61"," 1510","0.00","0.0","84","95","72",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-29",,"7.83"," 1436","0.00","0.0","85","95","74",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-06-30",,"9.62"," 2137","0.00","0.0","87","98","76",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-01",,"8.05"," 2047","0.00","0.0","88","99","76",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-02",,"9.62"," 2238","0.00","0.0","87","99","74",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-03",,"11.63"," 2046","0.00","0.0","88","100","76",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-04",,"13.87"," 1936","0.00","0.0","89","100","77",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-05",,"6.04"," 1453","0.00","0.0","86","98","73",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-06",,"6.93"," 2153","0.00","0.0","89","101","76",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-07",,"8.72"," 2256","0.00","0.0","90","102","78",,,,"    1",,,,,"    1",,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-08",,"8.50"," 1802","0.00","0.0","86","98","74",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-09",,"6.49"," 1540","0.00","0.0","86","96","75",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-10",,"5.82"," 1540","0.00","0.0","85","97","72",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-11",,"7.16"," 1702","0.00","0.0","87","99","75",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-12",,"8.05"," 2011","0.00","0.0","88","99","76",,,,"    1",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-13",,"6.93"," 1827","0.00","0.0","88","99","77",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-14",,"8.28"," 1605","0.00","0.0","87","98","75",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-15",,"5.14"," 1411","0.16","0.0","83","93","73",,"    1",,"    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-16",,"7.16"," 1643","0.20","0.0","82","90","73",,"    1",,"    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-17",,"6.71"," 1649","0.91","0.0","80","89","71",,"    1",,"    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-18",,"10.74"," 1752","0.36","0.0","85","94","75",,"    1",,"    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-19",,"7.83"," 1231","0.00","0.0","85","95","74",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-20",,"7.38"," 1241","0.30","0.0","81","87","75",,,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-21",,"6.71"," 1511","0.01","0.0","83","92","74",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-22",,"6.49"," 1848","0.00","0.0","86","95","76",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-23",,"8.50"," 1838","0.00","0.0","86","94","77",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-24",,"7.61"," 1510","0.02","0.0","83","91","75",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-25",,"10.51"," 1714","0.00","0.0","85","93","76",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-26",,"11.63"," 2101","0.00","0.0","84","92","75",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-27",,"6.04"," 1818","0.03","0.0","86","96","75",,,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-28",,"6.04"," 1744","0.11","0.0","85","94","75",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-29",,"4.47"," 1633","0.00","0.0","86","97","75",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-30",,"4.70"," 1541","0.00","0.0","84","95","73",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-07-31",,"5.59"," 1425","0.00","0.0","84","96","72",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-08-01",,"5.82",,"0.00","0.0",,"97","68",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-08-02",,"6.71",,"0.00","0.0",,"97","74",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-08-03",,"7.61",,"0.00","0.0",,"97","75",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-08-04",,"6.26",,"0.00","0.0",,"97","75",,,,"    1",,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-08-05",,"5.59",,"0.00","0.0",,"91","74",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-08-06",,"4.70",,"0.00","0.0",,"95","70",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-08-07",,"7.61",,"0.00","0.0",,"96","75",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-08-08",,"9.17",,"0.02","0.0",,"98","74",,,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-08-09",,"8.72",,"0.00","0.0",,"96","73",,,,,,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-08-10",,"7.16",,"0.87","0.0",,"81","69",,"    1",,"    1",,,,,,,,,,"    1",,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-08-11",,"11.41",,"0.00","0.0",,"96","73",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-08-12",,"13.65",,"0.00","0.0",,"97","77",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-08-13",,"10.51",,"0.33","0.0",,"95","76",,,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-08-14",,"14.54",,"0.00","0.0",,"96","78",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-08-15",,"12.53",,"0.00","0.0",,"96","78",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-08-16",,"9.84",,"0.00","0.0",,"97","78",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-08-17",,"8.50",,"0.00","0.0",,"95","78",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-08-18",,"11.18",,"0.00","0.0",,"97","77",,,,,,,,,,,,,,,,,,,,,
"USW00012921","SAN ANTONIO INTERNATIONAL AIRPORT, TX US","2005-08-19",,"10.74",,"0.00","0.0",,"98","76",,,,"    1",,,,,,,,,,,,,,,,,
