"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","TMAX","TMIN","WT01","WT02","WT03","WT06","WT08"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-03-19","12.97"," 1144","0.00",,"86","59","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-03-20","10.07"," 0840","0.00",,"75","46",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-03-21","8.50"," 1452","0.00",,"79","40",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-03-22","11.18"," 1601","0.00",,"82","47",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-03-23","13.42"," 1729","0.00",,"81","55",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-03-24","10.07"," 0003","0.00",,"84","66","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-03-25","7.83"," 2138","0.02",,"77","68","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-03-26","15.21"," 1346","0.00",,"88","67","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-03-27","12.75"," 1853","0.36",,"83","61","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-03-28","11.41"," 0409","3.99",,"72","60","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-03-29","8.95"," 1432","0.00",,"82","57","    1","    1","    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-03-30","9.84"," 0028","0.00",,"74","54",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-03-31","10.51"," 1352","0.00",,"83","53","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-01","8.72"," 1517","0.00",,"86","61","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-02","13.42"," 1602","0.00",,"87","66","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-03","13.42"," 1850","0.00",,"83","63","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-04","14.54"," 0109","0.00",,"72","50",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-05","10.96"," 1956","0.00",,"79","57",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-06","13.42"," 1218","0.00",,"87","70","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-07","18.57"," 1134","0.36",,"73","41","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-08","8.05"," 1517","0.00",,"68","41",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-09","10.51"," 2308","0.00",,"65","52","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-10","9.40"," 0846","0.00",,"76","49",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-11","10.74"," 1649","0.00",,"83","44",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-12","17.22"," 2053","0.00",,"88","62",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-13","13.42"," 2156","0.13",,"88","62",,,"    1",,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-14","16.55"," 1440","0.00",,"73","47",,,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-15","7.38"," 1015","0.00",,"76","41",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-16","11.18"," 1409","0.00",,"85","43",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-17","14.99"," 1053","0.00",,"87","54",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-18","10.07"," 1453","0.00",,"85","56",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-19","11.86"," 0837","0.00",,"79","54",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-20","11.18"," 1138","0.00",,"68","55",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-21","6.26"," 2230","0.03",,"75","60","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-22","9.62"," 1009","0.00",,"80","50",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-23","4.92"," 1216","0.00",,"86","48",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-24","5.82"," 1136","0.00",,"86","53",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-25","9.17"," 1710","0.46",,"88","53","    1",,"    1",,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-27","4.92"," 0349","0.00",,"81","53",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-28","4.47"," 1151","0.00",,"85","53",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-29","7.61"," 1626","0.00",,"84","53","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-04-30","10.51"," 1641","0.00",,"82","61","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-05-23","9.62",,"0.00","0.0","92","66","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-05-24","4.47",,"0.00","0.0","93","69","    1","    1",,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-05-25","5.59",,"0.00","0.0","95","71",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-05-26","8.50",,"0.00","0.0","97","70",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-05-27","6.93",,"0.00","0.0","97","70",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-05-28","4.25",,"0.00","0.0","96","67",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-05-29","6.49",,"0.00","0.0","96","67",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-05-30","12.08",,"0.00","0.0","98","69",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-05-31","11.86",,"0.00","0.0","98","74","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-01","11.86",,"0.00","0.0","99","76","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-02","10.51",,"0.00","0.0","100","77",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-03","5.82",,"0.00","0.0","98","75",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-04","7.16",,"0.00","0.0","93","74",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-05","7.61",,"0.00","0.0","100","71","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-06","10.51",,"0.00","0.0","99","76",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-07","10.07",,"0.00","0.0","98","76",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-08","8.05",,"0.00","0.0","98","72","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-09","9.17",,"0.00","0.0","98","73","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-10","12.75",,"0.00","0.0","98","76",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-11","14.32",,"0.00",,"98","77",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-12","12.30",,"0.00",,"98","77",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-13","10.07",,"0.00","0.0","98","76",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-14","8.05",,"0.00","0.0","97","70","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-15","9.84",,"0.00","0.0","97","70",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-16","10.07",,"0.01","0.0","95","73",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-17","5.82",,"0.00","0.0","94","71","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-18","9.84",,"0.14","0.0","93","74","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-19","7.61",,"1.55","0.0","77","73","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-20","7.16",,"0.01","0.0","82","74","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-21","6.26",,"0.00","0.0","93","73","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-22","10.51",,"0.00","0.0","97","74","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-23","13.87",,"0.00","0.0","97","74",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-24","14.09",,"0.00","0.0","97","77",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-25","11.86",,"0.00","0.0","93","77","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-26","11.18",,"0.00","0.0","97","77","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-27","10.51",,"0.00","0.0","99","76",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-28","12.08",,"0.00",,"97","75",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-29","13.65",,"0.00",,"97","77",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-06-30","13.42",,"0.00","0.0","98","76",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-01","12.08",,"0.00",,"101","76",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-02","9.62",,"0.00",,"98","74",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-03","8.50",,"0.00",,"100","75",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-04","6.49",,"0.86",,"97","72","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-05","6.49",,"0.01",,"93","71","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-06","7.83",,"0.02",,"96","73",,,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-07","5.37",,"0.10",,"94","73",,,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-08","5.59",,"0.00",,"94","70","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-09","3.36",,"0.23",,"84","71","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-10","4.92",,"0.00",,"93","70","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-11","6.26",,"0.00",,"95","70","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-12","7.38",,"0.00",,"96","74",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-13","8.95",,"0.00",,"96","75",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-14","9.62",,"0.00",,"96","75","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-15","10.51",,"0.00",,"97","75",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-16","10.51",,"0.00",,"99","75","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-17","9.62",,"0.00",,"99","75",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-18","8.50",,"0.00",,"102","74","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-19","9.62",,"0.00",,"102","75",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-20","9.62",,"0.00",,"102","74","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-21","9.17",,"0.00",,"101","74","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-22","8.72",,"0.00",,"104","77",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-23","7.61",,"0.00",,"107","76",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-24","8.50",,"0.25",,"103","79",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-25","3.58",,"0.00",,"100","73",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-26","5.37",,"0.00",,"99","69",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-27","6.93",,"0.00",,"101","68",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-28","6.49",,"0.00",,"99","69",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-29","7.83",,"0.00",,"101","76","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-30","6.93",,"0.00",,"101","77",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-07-31","6.71",,"0.00",,"97","74",,,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-01","6.93",,"0.00",,"99","69",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-02","4.92",,"0.00",,"98","64",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-03","7.38",,"0.00",,"99","68",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-04","8.95",,"0.00",,"99","68",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-05","8.72",,"0.00",,"97","71",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-06","6.49",,"0.00",,"96","71",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-07","8.28",,"0.00",,"98","72",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-08","10.51",,"0.00",,"99","77",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-09","8.28",,"0.00",,"100","73",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-10","8.28",,"0.00",,"97","77",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-11","5.37",,"0.00",,"95","75",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-12","6.71",,"0.56",,"89","74","    1",,"    1",,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-13","13.42",,"0.00",,"97","77","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-14","11.86",,"0.00",,"98","76",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-15","9.84",,"0.00",,"100","74",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-16","10.51",,"0.00",,"101","78",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-17","8.95",,"0.00",,"102","70","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-18","8.28",,"0.00",,"102","75",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-19","9.62",,"0.00",,"101","75",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-20","8.95",,"0.00",,"102","79",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-21","7.61",,"0.00",,"103","76",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-22","6.93",,"0.00",,"102","73",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-23","8.05",,"0.00",,"102","71",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-24","9.40",,"0.00",,"101","76",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-25","8.05",,"0.00",,"100","71",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-26","8.50",,"0.00",,"100","76",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-27","10.74",,"0.00",,"101","76","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-28","11.63",,"0.00",,"101","77",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-29","9.84",,"0.00",,"101","74",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-30","6.04",,"0.00",,"99","76",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-08-31","6.49",,"0.00",,"99","69",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-01","6.93",,"0.00",,"100","71",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-02","6.26",,"0.00",,"99","73",,,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-03","7.38",,"0.11",,"97","76","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-04","6.71",,"0.82",,"94","72","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-05","4.70",,"0.03",,"94","74","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-06","5.37",,"0.00",,"94","73",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-07","4.70",,"0.27",,"93","74","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-08","4.47",,"0.04",,"93","73",,,"    1",,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-09","7.38",,"2.68",,"81","72","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-10","7.83",,"0.47",,"75","70","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-11","6.71",,"0.01",,"87","71","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-12","6.93",,"0.02",,"87","73","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-13","9.40",,"0.21",,"91","72","    1",,"    1",,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-14","10.29",,"0.34",,"85","73","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-15","10.96",,"0.34",,"82","73","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-16","4.03",,"0.06",,"89","70","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-17","4.70",,"0.00",,"92","68","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-18","4.25",,"0.00",,"93","72",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-19","5.59",,"0.00",,"93","69","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-20","5.59",,"0.51",,"91","73","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-21","7.83",,"0.24",,"90","75","    1",,"    1",,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-22","9.62",,"0.63",,"80","68","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-23","3.13",,"0.00",,"79","68",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-24","4.03",,"0.00",,"90","70",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-25","8.05",,"0.00",,"94","73",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-26","8.50",,"0.18",,"92","68","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-27","8.50",,"0.00",,"80","64",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-28","3.80",,"0.03",,"86","61",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-29","5.37",,"0.02",,"80","70","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-09-30","4.47",,"0.00",,"86","68","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-01","3.80",,"0.00",,"89","67","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-02","6.04",,"0.01",,"91","70","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-03","7.83",,"0.00",,"91","73",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-04","6.93",,"0.00",,"91","73",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-05","6.71",,"0.00",,"90","73","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-06","7.83",,"0.00",,"90","73","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-07","8.95",,"0.00",,"88","72","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-08",,,"0.48",,"82","72","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-09","7.83",,"0.32",,"85","66","    1","    1","    1",,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-10","9.17",,"0.00",,"79","61","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-11","9.40",,"0.00",,"76","60",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-12","4.92",,"0.00",,"84","64",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-13","8.50",,"0.07",,,,"    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-14","8.50",,"0.00",,,,"    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-15","17.22",,"1.65",,,,"    1",,"    1",,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-16","16.55",,"0.56",,"49","46","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-17","8.28",,"0.09",,,,"    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-18","14.09",,"0.03",,"61","54","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-19","8.05",,"0.10",,"65","59","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-20","10.51",,"0.00",,"69","60",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-21","10.74",,"0.00",,"73","54",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-22","6.49",,"0.14",,"65","54",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-23","8.50",,"0.57",,"65","51","    1",,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-24","6.49",,"0.52",,"63","57","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-25","10.74",,"0.00",,,,,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-26","3.36",,"0.00",,"81","50",,,,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-27","3.13",,"0.00",,"84","52","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-28","6.93",,"0.00",,"84","51",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-29","0.00",,"0.00",,,,"    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-30","14.54",,"0.00",,"84","64","    1",,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-10-31","10.51",,"0.81",,"84","57","    1",,"    1",,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-11-01","12.97",,"0.00",,"67","50",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-11-02","3.80",,"0.00",,"75","43",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-11-03","12.08",,"0.00",,"79","48",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-11-04","4.47",,"0.00",,"73","61",,,,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-11-05","9.17",,"0.00",,"79","52","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-11-06","2.24",,"0.01",,"79","57","    1","    1",,,"    1"
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-11-07","2.91",,"0.00",,"87","64","    1","    1",,,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-11-08","9.40",,"0.15",,"64","56","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-11-09","18.79",,"0.13",,"58","50","    1",,"    1",,
"USW00012979","SAN MARCOS MUNICIPAL AIRPORT, TX US","2018-11-10","10.29",,"0.01",,"54","45",,,,,
